Year,Ethnicity,Sex,Cause,Count,Region
2009,"	Non-Hispanic Black	",Males,"	SEPTICEMIA	",33,NYC
2009,"	Non-Hispanic Black	",Males,"	SHORT GESTATION/LBW	",31,NYC
2009,"	Non-Hispanic Black	",Males,"	VIRAL HEPATITIS	",56,NYC
2009,"	Non-Hispanic White	",Females,"	ACCIDENTS EXCEPT DRUG POISONING	",178,NYC
2009,"	Non-Hispanic White	",Females,"	ALZHEIMERS DISEASE	",205,NYC
2009,"	Non-Hispanic White	",Females,"	AORTIC ANEURYSM AND DISSECTION	",29,NYC
2009,"	Non-Hispanic White	",Females,"	ASSAULT (HOMICIDE)	",20,NYC
2009,"	Non-Hispanic White	",Females,"	ATHEROSCLEROSIS	",73,NYC
2009,"	Non-Hispanic White	",Females,"	BENIGN AND UNCERTAIN NEOPLASMS	",62,NYC
2009,"	Non-Hispanic White	",Females,"	CEREBROVASCULAR DISEASE	",390,NYC
2009,"	Non-Hispanic White	",Females,"	CHRONIC LIVER DISEASE AND CIRRHOSIS	",59,NYC
2009,"	Non-Hispanic White	",Females,"	CHRONIC LOWER RESPIRATORY DISEASES	",458,NYC
2009,"	Non-Hispanic White	",Females,"	CONGENITAL MALFORMATIONS,DEFORMATIONS	",26,NYC
2009,"	Non-Hispanic White	",Females,"	DIABETES MELLITUS	",229,NYC
2009,"	Non-Hispanic White	",Females,"	DISEASES OF HEART	",6297,NYC
2009,"	Non-Hispanic White	",Females,"	ESSENTIAL HYPERTENSION AND RENAL DISEASES	",215,NYC
2009,"	Non-Hispanic White	",Females,"	HUMAN IMMUNODEFICIENCY VIRUS DISEASE	",22,NYC
2009,"	Non-Hispanic White	",Females,"	INFLUENZA AND PNEUMONIA	",629,NYC
2009,"	Non-Hispanic White	",Females,"	INTENTIONAL SELF-HARM (SUICIDE)	",58,NYC
2009,"	Non-Hispanic White	",Females,"	MALIGNANT NEOPLASMS	",3346,NYC
2009,"	Non-Hispanic White	",Females,"	MENTAL DISORDERS DUE TO USE OF ALCOHOL	",22,NYC
2009,"	Non-Hispanic White	",Females,"	NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS	",70,NYC
2009,"	Non-Hispanic White	",Females,"	PARKINSONS DISEASE	",34,NYC
2009,"	Non-Hispanic White	",Females,"	PEPTIC ULCER	",14,NYC
2009,"	Non-Hispanic White	",Females,"	PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING	",76,NYC
2009,"	Non-Hispanic White	",Females,"	SEPTICEMIA	",62,NYC
2009,"	Non-Hispanic White	",Females,"	SHORT GESTATION/LBW	",13,NYC
2009,"	Non-Hispanic White	",Females,"	VIRAL HEPATITIS	",35,NYC
2009,"	Non-Hispanic White	",Males,"	ACCIDENTS EXCEPT DRUG POISONING	",281,NYC
2009,"	Non-Hispanic White	",Males,"	ALZHEIMERS DISEASE	",96,NYC
2009,"	Non-Hispanic White	",Males,"	AORTIC ANEURYSM AND DISSECTION	",42,NYC
2009,"	Non-Hispanic White	",Males,"	ASSAULT (HOMICIDE)	",38,NYC
2009,"	Non-Hispanic White	",Males,"	ATHEROSCLEROSIS	",68,NYC
2009,"	Non-Hispanic White	",Males,"	BENIGN AND UNCERTAIN NEOPLASMS	",81,NYC
2009,"	Non-Hispanic White	",Males,"	CEREBROVASCULAR DISEASE	",227,NYC
2009,"	Non-Hispanic White	",Males,"	CHOLELITHIASIS AND DISORDERS OF GALLBLADDER	",17,NYC
2009,"	Non-Hispanic White	",Males,"	CHRONIC LIVER DISEASE AND CIRRHOSIS	",139,NYC
2009,"	Non-Hispanic White	",Males,"	CHRONIC LOWER RESPIRATORY DISEASES	",371,NYC
2009,"	Non-Hispanic White	",Males,"	CONGENITAL MALFORMATIONS,DEFORMATIONS	",49,NYC
2009,"	Non-Hispanic White	",Males,"	DIABETES MELLITUS	",290,NYC
2009,"	Non-Hispanic White	",Males,"	DISEASES OF HEART	",5168,NYC
2009,"	Non-Hispanic White	",Males,"	ESSENTIAL HYPERTENSION AND RENAL DISEASES	",148,NYC
2009,"	Non-Hispanic White	",Males,"	HUMAN IMMUNODEFICIENCY VIRUS DISEASE	",68,NYC
2009,"	Non-Hispanic White	",Males,"	INFLUENZA AND PNEUMONIA	",555,NYC
2009,"	Non-Hispanic White	",Males,"	INTENTIONAL SELF-HARM (SUICIDE)	",191,NYC
2009,"	Non-Hispanic White	",Males,"	MALIGNANT NEOPLASMS	",3237,NYC
2009,"	Non-Hispanic White	",Males,"	MENTAL DISORDERS DUE TO USE OF ALCOHOL	",64,NYC
2009,"	Non-Hispanic White	",Males,"	NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS	",75,NYC
2009,"	Non-Hispanic White	",Males,"	PARKINSONS DISEASE	",80,NYC
2009,"	Non-Hispanic White	",Males,"	PEPTIC ULCER	",33,NYC
2009,"	Non-Hispanic White	",Males,"	PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING	",221,NYC
2009,"	Non-Hispanic White	",Males,"	SEPTICEMIA	",46,NYC
2009,"	Non-Hispanic White	",Males,"	VIRAL HEPATITIS	",90,NYC
2010,"	Asian & Pacific Islander	",Females,"	ACCIDENTS EXCEPT DRUG POISONING	",26,NYC
2010,"	Asian & Pacific Islander	",Females,"	ALZHEIMERS DISEASE	",14,NYC
2010,"	Asian & Pacific Islander	",Females,"	ASSAULT (HOMICIDE)	",7,NYC
2010,"	Asian & Pacific Islander	",Females,"	BENIGN AND UNCERTAIN NEOPLASMS	",9,NYC
2010,"	Asian & Pacific Islander	",Females,"	CEREBROVASCULAR DISEASE	",89,NYC
2010,"	Asian & Pacific Islander	",Females,"	CHRONIC LIVER DISEASE AND CIRRHOSIS	",10,NYC
2010,"	Asian & Pacific Islander	",Females,"	CHRONIC LOWER RESPIRATORY DISEASES	",28,NYC
2010,"	Asian & Pacific Islander	",Females,"	CONGENITAL MALFORMATIONS,DEFORMATIONS	",7,NYC
2010,"	Asian & Pacific Islander	",Females,"	DIABETES MELLITUS	",51,NYC
2010,"	Asian & Pacific Islander	",Females,"	DISEASES OF HEART	",394,NYC
2010,"	Asian & Pacific Islander	",Females,"	ESSENTIAL HYPERTENSION AND RENAL DISEASES	",33,NYC
2010,"	Asian & Pacific Islander	",Females,"	INFLUENZA AND PNEUMONIA	",74,NYC
2010,"	Asian & Pacific Islander	",Females,"	INTENTIONAL SELF-HARM (SUICIDE)	",17,NYC
2010,"	Asian & Pacific Islander	",Females,"	MALIGNANT NEOPLASMS	",416,NYC
2010,"	Asian & Pacific Islander	",Females,"	NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS	",15,NYC
2010,"	Asian & Pacific Islander	",Females,"	SEPTICEMIA	",7,NYC
2010,"	Asian & Pacific Islander	",Females,"	VIRAL HEPATITIS	",5,NYC
2010,"	Asian & Pacific Islander	",Males,"	ACCIDENTS EXCEPT DRUG POISONING	",55,NYC
2010,"	Asian & Pacific Islander	",Males,"	ALZHEIMERS DISEASE	",9,NYC
2010,"	Asian & Pacific Islander	",Males,"	ANEMIAS	",5,NYC
2010,"	Asian & Pacific Islander	",Males,"	AORTIC ANEURYSM AND DISSECTION	",5,NYC
2010,"	Asian & Pacific Islander	",Males,"	ASSAULT (HOMICIDE)	",9,NYC
2010,"	Asian & Pacific Islander	",Males,"	ATHEROSCLEROSIS	",6,NYC
2010,"	Asian & Pacific Islander	",Males,"	BENIGN AND UNCERTAIN NEOPLASMS	",7,NYC
2010,"	Asian & Pacific Islander	",Males,"	CEREBROVASCULAR DISEASE	",83,NYC
2010,"	Asian & Pacific Islander	",Males,"	CHOLELITHIASIS AND DISORDERS OF GALLBLADDER	",6,NYC
2010,"	Asian & Pacific Islander	",Males,"	CHRONIC LIVER DISEASE AND CIRRHOSIS	",18,NYC
2010,"	Asian & Pacific Islander	",Males,"	CHRONIC LOWER RESPIRATORY DISEASES	",61,NYC
2010,"	Asian & Pacific Islander	",Males,"	CONGENITAL MALFORMATIONS,DEFORMATIONS	",9,NYC
2010,"	Asian & Pacific Islander	",Males,"	DIABETES MELLITUS	",64,NYC
2010,"	Asian & Pacific Islander	",Males,"	DISEASES OF HEART	",479,NYC
2010,"	Asian & Pacific Islander	",Males,"	ESSENTIAL HYPERTENSION AND RENAL DISEASES	",30,NYC
2010,"	Asian & Pacific Islander	",Males,"	INFLUENZA AND PNEUMONIA	",108,NYC
2010,"	Asian & Pacific Islander	",Males,"	INTENTIONAL SELF-HARM (SUICIDE)	",46,NYC
2010,"	Asian & Pacific Islander	",Males,"	MALIGNANT NEOPLASMS	",527,NYC
2010,"	Asian & Pacific Islander	",Males,"	MENTAL DISORDERS DUE TO USE OF ALCOHOL	",9,NYC
2010,"	Asian & Pacific Islander	",Males,"	NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS	",11,NYC
2010,"	Asian & Pacific Islander	",Males,"	PARKINSONS DISEASE	",7,NYC
2010,"	Asian & Pacific Islander	",Males,"	SEPTICEMIA	",11,NYC
2010,"	Asian & Pacific Islander	",Males,"	SHORT GESTATION/LBW	",7,NYC
2010,"	Asian & Pacific Islander	",Males,"	TUBERCULOSIS	",5,NYC
2010,"	Asian & Pacific Islander	",Males,"	VIRAL HEPATITIS	",14,NYC
2010,"	Hispanic	",Females,"	ACCIDENTS EXCEPT DRUG POISONING	",59,NYC
2010,"	Hispanic	",Females,"	ALZHEIMERS DISEASE	",71,NYC
2010,"	Hispanic	",Females,"	ASSAULT (HOMICIDE)	",22,NYC
2010,"	Hispanic	",Females,"	ATHEROSCLEROSIS	",15,NYC
2010,"	Hispanic	",Females,"	BENIGN AND UNCERTAIN NEOPLASMS	",23,NYC
2010,"	Hispanic	",Females,"	CEREBROVASCULAR DISEASE	",168,NYC
2010,"	Hispanic	",Females,"	CHOLELITHIASIS AND DISORDERS OF GALLBLADDER	",10,NYC
2010,"	Hispanic	",Females,"	CHRONIC LIVER DISEASE AND CIRRHOSIS	",49,NYC
2010,"	Hispanic	",Females,"	CHRONIC LOWER RESPIRATORY DISEASES	",156,NYC
2010,"	Hispanic	",Females,"	CONGENITAL MALFORMATIONS,DEFORMATIONS	",42,NYC
2010,"	Hispanic	",Females,"	DIABETES MELLITUS	",219,NYC
2010,"	Hispanic	",Females,"	DISEASES OF HEART	",1316,NYC
2010,"	Hispanic	",Females,"	ESSENTIAL HYPERTENSION AND RENAL DISEASES	",95,NYC
2010,"	Hispanic	",Females,"	HUMAN IMMUNODEFICIENCY VIRUS DISEASE	",79,NYC
2010,"	Hispanic	",Females,"	INFLUENZA AND PNEUMONIA	",228,NYC
2010,"	Hispanic	",Females,"	INTENTIONAL SELF-HARM (SUICIDE)	",27,NYC
2010,"	Hispanic	",Females,"	MALIGNANT NEOPLASMS	",1045,NYC
2010,"	Hispanic	",Females,"	NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS	",48,NYC
2010,"	Hispanic	",Females,"	PARKINSONS DISEASE	",16,NYC
2010,"	Hispanic	",Females,"	PEPTIC ULCER	",9,NYC
2010,"	Hispanic	",Females,"	PREGNANCY, CHILDBIRTH AND THE PUERPERIUM	",11,NYC
2010,"	Hispanic	",Females,"	PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING	",50,NYC
2010,"	Hispanic	",Females,"	SEPTICEMIA	",33,NYC
2010,"	Hispanic	",Females,"	SHORT GESTATION/LBW	",19,NYC
2010,"	Hispanic	",Females,"	VIRAL HEPATITIS	",40,NYC
2010,"	Hispanic	",Males,"	ACCIDENTS EXCEPT DRUG POISONING	",132,NYC
2010,"	Hispanic	",Males,"	ALZHEIMERS DISEASE	",31,NYC
2010,"	Hispanic	",Males,"	AORTIC ANEURYSM AND DISSECTION	",28,NYC
2010,"	Hispanic	",Males,"	ASSAULT (HOMICIDE)	",120,NYC
2010,"	Hispanic	",Males,"	ATHEROSCLEROSIS	",13,NYC
2010,"	Hispanic	",Males,"	BENIGN AND UNCERTAIN NEOPLASMS	",18,NYC
2010,"	Hispanic	",Males,"	CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD	",14,NYC
2010,"	Hispanic	",Males,"	CEREBROVASCULAR DISEASE	",140,NYC
2010,"	Hispanic	",Males,"	CHRONIC LIVER DISEASE AND CIRRHOSIS	",150,NYC
2010,"	Hispanic	",Males,"	CHRONIC LOWER RESPIRATORY DISEASES	",149,NYC
2010,"	Hispanic	",Males,"	CONGENITAL MALFORMATIONS,DEFORMATIONS	",38,NYC
2010,"	Hispanic	",Males,"	DIABETES MELLITUS	",187,NYC
2010,"	Hispanic	",Males,"	DISEASES OF HEART	",1355,NYC
2010,"	Hispanic	",Males,"	ESSENTIAL HYPERTENSION AND RENAL DISEASES	",75,NYC
2010,"	Hispanic	",Males,"	HUMAN IMMUNODEFICIENCY VIRUS DISEASE	",189,NYC
2010,"	Hispanic	",Males,"	INFLUENZA AND PNEUMONIA	",235,NYC
2010,"	Hispanic	",Males,"	INTENTIONAL SELF-HARM (SUICIDE)	",75,NYC
2010,"	Hispanic	",Males,"	MALIGNANT NEOPLASMS	",1057,NYC
2010,"	Hispanic	",Males,"	MENTAL DISORDERS DUE TO USE OF ALCOHOL	",46,NYC
2010,"	Hispanic	",Males,"	NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS	",44,NYC
2010,"	Hispanic	",Males,"	PARKINSONS DISEASE	",18,NYC
2010,"	Hispanic	",Males,"	PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING	",138,NYC
2010,"	Hispanic	",Males,"	SEPTICEMIA	",31,NYC
2010,"	Hispanic	",Males,"	SHORT GESTATION/LBW	",21,NYC
2010,"	Hispanic	",Males,"	VIRAL HEPATITIS	",88,NYC
2010,"	Non-Hispanic Black	",Females,"	ACCIDENTS EXCEPT DRUG POISONING	",58,NYC
2010,"	Non-Hispanic Black	",Females,"	ALZHEIMERS DISEASE	",88,NYC
2010,"	Non-Hispanic Black	",Females,"	ANEMIAS	",19,NYC
2010,"	Non-Hispanic Black	",Females,"	AORTIC ANEURYSM AND DISSECTION	",16,NYC
2010,"	Non-Hispanic Black	",Females,"	ASSAULT (HOMICIDE)	",47,NYC
2010,"	Non-Hispanic Black	",Females,"	ATHEROSCLEROSIS	",23,NYC
2010,"	Non-Hispanic Black	",Females,"	BENIGN AND UNCERTAIN NEOPLASMS	",26,NYC
2010,"	Non-Hispanic Black	",Females,"	CEREBROVASCULAR DISEASE	",259,NYC
2010,"	Non-Hispanic Black	",Females,"	CHRONIC LIVER DISEASE AND CIRRHOSIS	",43,NYC
2010,"	Non-Hispanic Black	",Females,"	CHRONIC LOWER RESPIRATORY DISEASES	",206,NYC
2010,"	Non-Hispanic Black	",Females,"	CONGENITAL MALFORMATIONS,DEFORMATIONS	",33,NYC
2010,"	Non-Hispanic Black	",Females,"	DIABETES MELLITUS	",384,NYC
2010,"	Non-Hispanic Black	",Females,"	DISEASES OF HEART	",2282,NYC
2010,"	Non-Hispanic Black	",Females,"	ESSENTIAL HYPERTENSION AND RENAL DISEASES	",252,NYC
2010,"	Non-Hispanic Black	",Females,"	HUMAN IMMUNODEFICIENCY VIRUS DISEASE	",152,NYC
2010,"	Non-Hispanic Black	",Females,"	INFLUENZA AND PNEUMONIA	",275,NYC
2010,"	Non-Hispanic Black	",Females,"	INTENTIONAL SELF-HARM (SUICIDE)	",19,NYC
2010,"	Non-Hispanic Black	",Females,"	MALIGNANT NEOPLASMS	",1768,NYC
2010,"	Non-Hispanic Black	",Females,"	NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS	",86,NYC
2010,"	Non-Hispanic Black	",Females,"	PEPTIC ULCER	",15,NYC
2010,"	Non-Hispanic Black	",Females,"	PREGNANCY, CHILDBIRTH AND THE PUERPERIUM	",18,NYC
2010,"	Non-Hispanic Black	",Females,"	PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING	",63,NYC
2010,"	Non-Hispanic Black	",Females,"	SEPTICEMIA	",55,NYC
2010,"	Non-Hispanic Black	",Females,"	SHORT GESTATION/LBW	",29,NYC
2010,"	Non-Hispanic Black	",Females,"	VIRAL HEPATITIS	",33,NYC
2010,"	Non-Hispanic Black	",Males,"	ACCIDENTS EXCEPT DRUG POISONING	",147,NYC
2010,"	Non-Hispanic Black	",Males,"	ALZHEIMERS DISEASE	",20,NYC
2010,"	Non-Hispanic Black	",Males,"	ANEMIAS	",20,NYC
2010,"	Non-Hispanic Black	",Males,"	AORTIC ANEURYSM AND DISSECTION	",25,NYC
2010,"	Non-Hispanic Black	",Males,"	ASSAULT (HOMICIDE)	",301,NYC
2010,"	Non-Hispanic Black	",Males,"	ATHEROSCLEROSIS	",20,NYC
2010,"	Non-Hispanic Black	",Males,"	BENIGN AND UNCERTAIN NEOPLASMS	",19,NYC
2010,"	Non-Hispanic Black	",Males,"	CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD	",15,NYC
2010,"	Non-Hispanic Black	",Males,"	CEREBROVASCULAR DISEASE	",171,NYC
2010,"	Non-Hispanic Black	",Males,"	CHRONIC LIVER DISEASE AND CIRRHOSIS	",68,NYC
2010,"	Non-Hispanic Black	",Males,"	CHRONIC LOWER RESPIRATORY DISEASES	",202,NYC
2010,"	Non-Hispanic Black	",Males,"	CONGENITAL MALFORMATIONS,DEFORMATIONS	",34,NYC
2010,"	Non-Hispanic Black	",Males,"	DIABETES MELLITUS	",279,NYC
2010,"	Non-Hispanic Black	",Males,"	DISEASES OF HEART	",2015,NYC
2010,"	Non-Hispanic Black	",Males,"	ESSENTIAL HYPERTENSION AND RENAL DISEASES	",178,NYC
